# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-07-14 12:22:32 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03253000 SOUTH FORK LICKING RIVER AT HAYES, KY
# -----------------------------------------------------------------------------------
#
# Data provided for site 03253000
#    DD parameter   Description
#    02   00065     Gage height, feet
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
#     T  Value exceeds "standard difference" threshold.  
#     h  Value exceeds "high" threshold.  
#     ~  Value is a system interpolated value.  
# 
agency_cd	site_no	datetime	tz_cd	02_00065	02_00065_cd
USGS	03253000	2015-03-20 15:15	EDT	5.35	P
USGS	03253000	2015-03-20 15:30	EDT	5.34	P
USGS	03253000	2015-03-20 15:45	EDT	5.35	P
USGS	03253000	2015-03-20 16:00	EDT	5.34	P
USGS	03253000	2015-03-20 16:15	EDT	5.33	P
USGS	03253000	2015-03-20 16:30	EDT	5.33	P
USGS	03253000	2015-03-20 16:45	EDT	5.34	P
USGS	03253000	2015-03-20 17:00	EDT	5.33	P
USGS	03253000	2015-03-20 17:15	EDT	5.33	P
USGS	03253000	2015-03-20 17:30	EDT	5.34	P
USGS	03253000	2015-03-20 17:45	EDT	5.33	P
USGS	03253000	2015-03-20 18:00	EDT	5.32	P
USGS	03253000	2015-03-20 18:15	EDT	5.32	P
USGS	03253000	2015-03-20 18:30	EDT	5.33	P
USGS	03253000	2015-03-20 18:45	EDT	5.32	P
USGS	03253000	2015-03-20 19:00	EDT	5.32	P
USGS	03253000	2015-03-20 19:15	EDT	5.31	P
USGS	03253000	2015-03-20 19:30	EDT	5.31	P
USGS	03253000	2015-03-20 19:45	EDT	5.31	P
USGS	03253000	2015-03-20 20:00	EDT	5.31	P
USGS	03253000	2015-03-20 20:15	EDT	5.32	P
USGS	03253000	2015-03-20 20:30	EDT	5.31	P
USGS	03253000	2015-03-20 20:45	EDT	5.31	P
USGS	03253000	2015-03-20 21:00	EDT	5.29	P
USGS	03253000	2015-03-20 21:15	EDT	5.30	P
USGS	03253000	2015-03-20 21:30	EDT	5.29	P
USGS	03253000	2015-03-20 21:45	EDT	5.29	P
USGS	03253000	2015-03-20 22:00	EDT	5.29	P
USGS	03253000	2015-03-20 22:15	EDT	5.28	P
USGS	03253000	2015-03-20 22:30	EDT	5.29	P
USGS	03253000	2015-03-20 22:45	EDT	5.28	P
USGS	03253000	2015-03-20 23:00	EDT	5.28	P
USGS	03253000	2015-03-20 23:15	EDT	5.28	P
USGS	03253000	2015-03-20 23:30	EDT	5.27	P
USGS	03253000	2015-03-20 23:45	EDT	5.28	P
USGS	03253000	2015-03-21 00:00	EDT	5.28	P
USGS	03253000	2015-03-21 00:15	EDT	5.26	P
USGS	03253000	2015-03-21 00:30	EDT	5.27	P
USGS	03253000	2015-03-21 00:45	EDT	5.26	P
USGS	03253000	2015-03-21 01:00	EDT	5.27	P
USGS	03253000	2015-03-21 01:15	EDT	5.26	P
USGS	03253000	2015-03-21 01:30	EDT	5.26	P
USGS	03253000	2015-03-21 01:45	EDT	5.25	P
USGS	03253000	2015-03-21 02:00	EDT	5.25	P
USGS	03253000	2015-03-21 02:15	EDT	5.25	P
USGS	03253000	2015-03-21 02:30	EDT	5.25	P
USGS	03253000	2015-03-21 02:45	EDT	5.24	P
USGS	03253000	2015-03-21 03:00	EDT	5.24	P
USGS	03253000	2015-03-21 03:15	EDT	5.24	P
USGS	03253000	2015-03-21 03:30	EDT	5.25	P
USGS	03253000	2015-03-21 03:45	EDT	5.25	P
USGS	03253000	2015-03-21 04:00	EDT	5.24	P
USGS	03253000	2015-03-21 04:15	EDT	5.25	P
USGS	03253000	2015-03-21 04:30	EDT	5.25	P
USGS	03253000	2015-03-21 04:45	EDT	5.24	P
USGS	03253000	2015-03-21 05:00	EDT	5.23	P
USGS	03253000	2015-03-21 05:15	EDT	5.23	P
USGS	03253000	2015-03-21 05:30	EDT	5.22	P
USGS	03253000	2015-03-21 05:45	EDT	5.22	P
USGS	03253000	2015-03-21 06:00	EDT	5.23	P
USGS	03253000	2015-03-21 06:15	EDT	5.23	P
USGS	03253000	2015-03-21 06:30	EDT	5.23	P
USGS	03253000	2015-03-21 06:45	EDT	5.23	P
USGS	03253000	2015-03-21 07:00	EDT	5.22	P
USGS	03253000	2015-03-21 07:15	EDT	5.23	P
USGS	03253000	2015-03-21 07:30	EDT	5.22	P
USGS	03253000	2015-03-21 07:45	EDT	5.22	P
USGS	03253000	2015-03-21 08:00	EDT	5.23	P
USGS	03253000	2015-03-21 08:15	EDT	5.21	P
USGS	03253000	2015-03-21 08:30	EDT	5.21	P
USGS	03253000	2015-03-21 08:45	EDT	5.21	P
USGS	03253000	2015-03-21 09:00	EDT	5.21	P
USGS	03253000	2015-03-21 09:15	EDT	5.21	P
USGS	03253000	2015-03-21 09:30	EDT	5.20	P
USGS	03253000	2015-03-21 09:45	EDT	5.22	P
USGS	03253000	2015-03-21 10:00	EDT	5.22	P
USGS	03253000	2015-03-21 10:15	EDT	5.21	P
USGS	03253000	2015-03-21 10:30	EDT	5.20	P
USGS	03253000	2015-03-21 10:45	EDT	5.21	P
USGS	03253000	2015-03-21 11:00	EDT	5.20	P
USGS	03253000	2015-03-21 11:15	EDT	5.20	P
USGS	03253000	2015-03-21 11:30	EDT	5.21	P
USGS	03253000	2015-03-21 11:45	EDT	5.20	P
USGS	03253000	2015-03-21 12:00	EDT	5.20	P
USGS	03253000	2015-03-21 12:15	EDT	5.19	P
USGS	03253000	2015-03-21 12:30	EDT	5.19	P
USGS	03253000	2015-03-21 12:45	EDT	5.19	P
USGS	03253000	2015-03-21 13:00	EDT	5.19	P
USGS	03253000	2015-03-21 13:15	EDT	5.18	P
USGS	03253000	2015-03-21 13:30	EDT	5.18	P
USGS	03253000	2015-03-21 13:45	EDT	5.18	P
USGS	03253000	2015-03-21 14:00	EDT	5.19	P
USGS	03253000	2015-03-21 14:15	EDT	5.18	P
USGS	03253000	2015-03-21 14:30	EDT	5.18	P
USGS	03253000	2015-03-21 14:45	EDT	5.17	P
USGS	03253000	2015-03-21 15:00	EDT	5.17	P
USGS	03253000	2015-03-21 15:15	EDT	5.17	P
USGS	03253000	2015-03-21 15:30	EDT	5.17	P
USGS	03253000	2015-03-21 15:45	EDT	5.17	P
USGS	03253000	2015-03-21 16:00	EDT	5.17	P
USGS	03253000	2015-03-21 16:15	EDT	5.17	P
USGS	03253000	2015-03-21 16:30	EDT	5.16	P
USGS	03253000	2015-03-21 16:45	EDT	5.18	P
USGS	03253000	2015-03-21 17:00	EDT	5.15	P
USGS	03253000	2015-03-21 17:15	EDT	5.16	P
USGS	03253000	2015-03-21 17:30	EDT	5.16	P
USGS	03253000	2015-03-21 17:45	EDT	5.15	P
USGS	03253000	2015-03-21 18:00	EDT	5.15	P
USGS	03253000	2015-03-21 18:15	EDT	5.15	P
USGS	03253000	2015-03-21 18:30	EDT	5.15	P
USGS	03253000	2015-03-21 18:45	EDT	5.15	P
USGS	03253000	2015-03-21 19:00	EDT	5.15	P
USGS	03253000	2015-03-21 19:15	EDT	5.14	P
USGS	03253000	2015-03-21 19:30	EDT	5.14	P
USGS	03253000	2015-03-21 19:45	EDT	5.15	P
USGS	03253000	2015-03-21 20:00	EDT	5.14	P
USGS	03253000	2015-03-21 20:15	EDT	5.14	P
USGS	03253000	2015-03-21 20:30	EDT	5.14	P
USGS	03253000	2015-03-21 20:45	EDT	5.13	P
USGS	03253000	2015-03-21 21:00	EDT	5.14	P
USGS	03253000	2015-03-21 21:15	EDT	5.15	P
USGS	03253000	2015-03-21 21:30	EDT	5.13	P
USGS	03253000	2015-03-21 21:45	EDT	5.15	P
USGS	03253000	2015-03-21 22:00	EDT	5.14	P
USGS	03253000	2015-03-21 22:15	EDT	5.14	P
USGS	03253000	2015-03-21 22:30	EDT	5.14	P
USGS	03253000	2015-03-21 22:45	EDT	5.13	P
USGS	03253000	2015-03-21 23:00	EDT	5.14	P
USGS	03253000	2015-03-21 23:15	EDT	5.13	P
USGS	03253000	2015-03-21 23:30	EDT	5.12	P
USGS	03253000	2015-03-21 23:45	EDT	5.13	P
USGS	03253000	2015-03-22 00:00	EDT	5.12	P
USGS	03253000	2015-03-22 00:15	EDT	5.13	P
USGS	03253000	2015-03-22 00:30	EDT	5.12	P
USGS	03253000	2015-03-22 00:45	EDT	5.12	P
USGS	03253000	2015-03-22 01:00	EDT	5.12	P
USGS	03253000	2015-03-22 01:15	EDT	5.11	P
USGS	03253000	2015-03-22 01:30	EDT	5.12	P
USGS	03253000	2015-03-22 01:45	EDT	5.11	P
USGS	03253000	2015-03-22 02:00	EDT	5.10	P
USGS	03253000	2015-03-22 02:15	EDT	5.11	P
USGS	03253000	2015-03-22 02:30	EDT	5.10	P
USGS	03253000	2015-03-22 02:45	EDT	5.11	P
USGS	03253000	2015-03-22 03:00	EDT	5.10	P
USGS	03253000	2015-03-22 03:15	EDT	5.10	P
USGS	03253000	2015-03-22 03:30	EDT	5.10	P
USGS	03253000	2015-03-22 03:45	EDT	5.10	P
USGS	03253000	2015-03-22 04:00	EDT	5.09	P
USGS	03253000	2015-03-22 04:15	EDT	5.09	P
USGS	03253000	2015-03-22 04:30	EDT	5.09	P
USGS	03253000	2015-03-22 04:45	EDT	5.09	P
USGS	03253000	2015-03-22 05:00	EDT	5.09	P
USGS	03253000	2015-03-22 05:15	EDT	5.09	P
USGS	03253000	2015-03-22 05:30	EDT	5.09	P
USGS	03253000	2015-03-22 05:45	EDT	5.09	P
USGS	03253000	2015-03-22 06:00	EDT	5.09	P
USGS	03253000	2015-03-22 06:15	EDT	5.09	P
USGS	03253000	2015-03-22 06:30	EDT	5.08	P
USGS	03253000	2015-03-22 06:45	EDT	5.08	P
USGS	03253000	2015-03-22 07:00	EDT	5.08	P
USGS	03253000	2015-03-22 07:15	EDT	5.08	P
USGS	03253000	2015-03-22 07:30	EDT	5.08	P
USGS	03253000	2015-03-22 07:45	EDT	5.08	P
USGS	03253000	2015-03-22 08:00	EDT	5.08	P
USGS	03253000	2015-03-22 08:15	EDT	5.07	P
USGS	03253000	2015-03-22 08:30	EDT	5.07	P
USGS	03253000	2015-03-22 08:45	EDT	5.08	P
USGS	03253000	2015-03-22 09:00	EDT	5.07	P
USGS	03253000	2015-03-22 09:15	EDT	5.07	P
USGS	03253000	2015-03-22 09:30	EDT	5.07	P
USGS	03253000	2015-03-22 09:45	EDT	5.05	P
USGS	03253000	2015-03-22 10:00	EDT	5.05	P
USGS	03253000	2015-03-22 10:15	EDT	5.06	P
USGS	03253000	2015-03-22 10:30	EDT	5.06	P
USGS	03253000	2015-03-22 10:45	EDT	5.06	P
USGS	03253000	2015-03-22 11:00	EDT	5.06	P
USGS	03253000	2015-03-22 11:15	EDT	5.06	P
USGS	03253000	2015-03-22 11:30	EDT	5.04	P
USGS	03253000	2015-03-22 11:45	EDT	5.05	P
USGS	03253000	2015-03-22 12:00	EDT	5.05	P
USGS	03253000	2015-03-22 12:15	EDT	5.05	P
USGS	03253000	2015-03-22 12:30	EDT	5.04	P
USGS	03253000	2015-03-22 12:45	EDT	5.04	P
USGS	03253000	2015-03-22 13:00	EDT	5.04	P
USGS	03253000	2015-03-22 13:15	EDT	5.03	P
USGS	03253000	2015-03-22 13:30	EDT	5.04	P
USGS	03253000	2015-03-22 13:45	EDT	5.04	P
USGS	03253000	2015-03-22 14:00	EDT	5.03	P
USGS	03253000	2015-03-22 14:15	EDT	5.03	P
USGS	03253000	2015-03-22 14:30	EDT	5.03	P
USGS	03253000	2015-03-22 14:45	EDT	5.03	P
USGS	03253000	2015-03-22 15:00	EDT	5.01	P
USGS	03253000	2015-03-22 15:15	EDT	5.03	P
USGS	03253000	2015-03-22 15:30	EDT	5.02	P
USGS	03253000	2015-03-22 15:45	EDT	5.01	P
USGS	03253000	2015-03-22 16:00	EDT	5.01	P
USGS	03253000	2015-03-22 16:15	EDT	5.00	P
USGS	03253000	2015-03-22 16:30	EDT	5.00	P
USGS	03253000	2015-03-22 16:45	EDT	5.01	P
USGS	03253000	2015-03-22 17:00	EDT	5.01	P
USGS	03253000	2015-03-22 17:15	EDT	5.00	P
USGS	03253000	2015-03-22 17:30	EDT	5.01	P
USGS	03253000	2015-03-22 17:45	EDT	5.00	P
USGS	03253000	2015-03-22 18:00	EDT	4.99	P
USGS	03253000	2015-03-22 18:15	EDT	5.00	P
USGS	03253000	2015-03-22 18:30	EDT	4.99	P
USGS	03253000	2015-03-22 18:45	EDT	4.99	P
USGS	03253000	2015-03-22 19:00	EDT	4.99	P
USGS	03253000	2015-03-22 19:15	EDT	4.98	P
USGS	03253000	2015-03-22 19:30	EDT	4.99	P
USGS	03253000	2015-03-22 19:45	EDT	4.99	P
USGS	03253000	2015-03-22 20:00	EDT	4.98	P
USGS	03253000	2015-03-22 20:15	EDT	4.98	P
USGS	03253000	2015-03-22 20:30	EDT	4.99	P
USGS	03253000	2015-03-22 20:45	EDT	4.98	P
USGS	03253000	2015-03-22 21:00	EDT	4.98	P
USGS	03253000	2015-03-22 21:15	EDT	4.98	P
USGS	03253000	2015-03-22 21:30	EDT	4.97	P
USGS	03253000	2015-03-22 21:45	EDT	4.97	P
USGS	03253000	2015-03-22 22:00	EDT	4.97	P
USGS	03253000	2015-03-22 22:15	EDT	4.97	P
USGS	03253000	2015-03-22 22:30	EDT	4.97	P
USGS	03253000	2015-03-22 22:45	EDT	4.96	P
USGS	03253000	2015-03-22 23:00	EDT	4.96	P
USGS	03253000	2015-03-22 23:15	EDT	4.96	P
USGS	03253000	2015-03-22 23:30	EDT	4.96	P
USGS	03253000	2015-03-22 23:45	EDT	4.97	P
USGS	03253000	2015-03-23 00:00	EDT	4.96	P
USGS	03253000	2015-03-23 00:15	EDT	4.95	P
USGS	03253000	2015-03-23 00:30	EDT	4.96	P
USGS	03253000	2015-03-23 00:45	EDT	4.95	P
USGS	03253000	2015-03-23 01:00	EDT	4.95	P
USGS	03253000	2015-03-23 01:15	EDT	4.94	P
USGS	03253000	2015-03-23 01:30	EDT	4.95	P
USGS	03253000	2015-03-23 01:45	EDT	4.95	P
USGS	03253000	2015-03-23 02:00	EDT	4.94	P
USGS	03253000	2015-03-23 02:15	EDT	4.94	P
USGS	03253000	2015-03-23 02:30	EDT	4.94	P
USGS	03253000	2015-03-23 02:45	EDT	4.94	P
USGS	03253000	2015-03-23 03:00	EDT	4.93	P
USGS	03253000	2015-03-23 03:15	EDT	4.94	P
USGS	03253000	2015-03-23 03:30	EDT	4.94	P
USGS	03253000	2015-03-23 03:45	EDT	4.93	P
USGS	03253000	2015-03-23 04:00	EDT	4.92	P
USGS	03253000	2015-03-23 04:15	EDT	4.93	P
USGS	03253000	2015-03-23 04:30	EDT	4.93	P
USGS	03253000	2015-03-23 04:45	EDT	4.93	P
USGS	03253000	2015-03-23 05:00	EDT	4.93	P
USGS	03253000	2015-03-23 05:15	EDT	4.92	P
USGS	03253000	2015-03-23 05:30	EDT	4.92	P
USGS	03253000	2015-03-23 05:45	EDT	4.92	P
USGS	03253000	2015-03-23 06:00	EDT	4.92	P
USGS	03253000	2015-03-23 06:15	EDT	4.92	P
USGS	03253000	2015-03-23 06:30	EDT	4.92	P
USGS	03253000	2015-03-23 06:45	EDT	4.91	P
USGS	03253000	2015-03-23 07:00	EDT	4.91	P
USGS	03253000	2015-03-23 07:15	EDT	4.92	P
USGS	03253000	2015-03-23 07:30	EDT	4.91	P
USGS	03253000	2015-03-23 07:45	EDT	4.90	P
USGS	03253000	2015-03-23 08:00	EDT	4.90	P
USGS	03253000	2015-03-23 08:15	EDT	4.90	P
USGS	03253000	2015-03-23 08:30	EDT	4.90	P
USGS	03253000	2015-03-23 08:45	EDT	4.89	P
USGS	03253000	2015-03-23 09:00	EDT	4.89	P
USGS	03253000	2015-03-23 09:15	EDT	4.89	P
USGS	03253000	2015-03-23 09:30	EDT	4.88	P
USGS	03253000	2015-03-23 09:45	EDT	4.88	P
USGS	03253000	2015-03-23 10:00	EDT	4.87	P
USGS	03253000	2015-03-23 10:15	EDT	4.87	P
USGS	03253000	2015-03-23 10:30	EDT	4.87	P
USGS	03253000	2015-03-23 10:45	EDT	4.87	P
USGS	03253000	2015-03-23 11:00	EDT	4.88	P
USGS	03253000	2015-03-23 11:15	EDT	4.86	P
USGS	03253000	2015-03-23 11:30	EDT	4.86	P
USGS	03253000	2015-03-23 11:45	EDT	4.86	P
USGS	03253000	2015-03-23 12:00	EDT	4.87	P
USGS	03253000	2015-03-23 12:15	EDT	4.85	P
USGS	03253000	2015-03-23 12:30	EDT	4.84	P
USGS	03253000	2015-03-23 12:45	EDT	4.86	P
USGS	03253000	2015-03-23 13:00	EDT	4.85	P
USGS	03253000	2015-03-23 13:15	EDT	4.84	P
USGS	03253000	2015-03-23 13:30	EDT	4.84	P
USGS	03253000	2015-03-23 13:45	EDT	4.85	P
USGS	03253000	2015-03-23 14:00	EDT	4.85	P
USGS	03253000	2015-03-23 14:15	EDT	4.83	P
USGS	03253000	2015-03-23 14:30	EDT	4.84	P
USGS	03253000	2015-03-23 14:45	EDT	4.83	P
USGS	03253000	2015-03-23 15:00	EDT	4.82	P
USGS	03253000	2015-03-23 15:15	EDT	4.82	P
USGS	03253000	2015-03-23 15:30	EDT	4.82	P
USGS	03253000	2015-03-23 15:45	EDT	4.81	P
USGS	03253000	2015-03-23 16:00	EDT	4.82	P
USGS	03253000	2015-03-23 16:15	EDT	4.81	P
USGS	03253000	2015-03-23 16:30	EDT	4.81	P
USGS	03253000	2015-03-23 16:45	EDT	4.80	P
USGS	03253000	2015-03-23 17:00	EDT	4.81	P
USGS	03253000	2015-03-23 17:15	EDT	4.81	P
USGS	03253000	2015-03-23 17:30	EDT	4.81	P
USGS	03253000	2015-03-23 17:45	EDT	4.80	P
USGS	03253000	2015-03-23 18:00	EDT	4.81	P
USGS	03253000	2015-03-23 18:15	EDT	4.79	P
USGS	03253000	2015-03-23 18:30	EDT	4.80	P
USGS	03253000	2015-03-23 18:45	EDT	4.79	P
USGS	03253000	2015-03-23 19:00	EDT	4.78	P
USGS	03253000	2015-03-23 19:15	EDT	4.78	P
USGS	03253000	2015-03-23 19:30	EDT	4.79	P
USGS	03253000	2015-03-23 19:45	EDT	4.78	P
USGS	03253000	2015-03-23 20:00	EDT	4.78	P
USGS	03253000	2015-03-23 20:15	EDT	4.78	P
USGS	03253000	2015-03-23 20:30	EDT	4.78	P
USGS	03253000	2015-03-23 20:45	EDT	4.78	P
USGS	03253000	2015-03-23 21:00	EDT	4.77	P
USGS	03253000	2015-03-23 21:15	EDT	4.77	P
USGS	03253000	2015-03-23 21:30	EDT	4.77	P
USGS	03253000	2015-03-23 21:45	EDT	4.78	P
USGS	03253000	2015-03-23 22:00	EDT	4.77	P
USGS	03253000	2015-03-23 22:15	EDT	4.77	P
USGS	03253000	2015-03-23 22:30	EDT	4.77	P
USGS	03253000	2015-03-23 22:45	EDT	4.77	P
USGS	03253000	2015-03-23 23:00	EDT	4.76	P
USGS	03253000	2015-03-23 23:15	EDT	4.77	P
USGS	03253000	2015-03-23 23:30	EDT	4.76	P
USGS	03253000	2015-03-23 23:45	EDT	4.76	P
USGS	03253000	2015-03-24 00:00	EDT	4.75	P
USGS	03253000	2015-03-24 00:15	EDT	4.76	P
USGS	03253000	2015-03-24 00:30	EDT	4.75	P
USGS	03253000	2015-03-24 00:45	EDT	4.75	P
USGS	03253000	2015-03-24 01:00	EDT	4.75	P
USGS	03253000	2015-03-24 01:15	EDT	4.74	P
USGS	03253000	2015-03-24 01:30	EDT	4.75	P
USGS	03253000	2015-03-24 01:45	EDT	4.75	P
USGS	03253000	2015-03-24 02:00	EDT	4.75	P
USGS	03253000	2015-03-24 02:15	EDT	4.74	P
USGS	03253000	2015-03-24 02:30	EDT	4.74	P
USGS	03253000	2015-03-24 02:45	EDT	4.74	P
USGS	03253000	2015-03-24 03:00	EDT	4.74	P
USGS	03253000	2015-03-24 03:15	EDT	4.74	P
USGS	03253000	2015-03-24 03:30	EDT	4.74	P
USGS	03253000	2015-03-24 03:45	EDT	4.73	P
USGS	03253000	2015-03-24 04:00	EDT	4.74	P
USGS	03253000	2015-03-24 04:15	EDT	4.73	P
USGS	03253000	2015-03-24 04:30	EDT	4.73	P
USGS	03253000	2015-03-24 04:45	EDT	4.72	P
USGS	03253000	2015-03-24 05:00	EDT	4.73	P
USGS	03253000	2015-03-24 05:15	EDT	4.72	P
USGS	03253000	2015-03-24 05:30	EDT	4.73	P
USGS	03253000	2015-03-24 05:45	EDT	4.73	P
USGS	03253000	2015-03-24 06:00	EDT	4.72	P
USGS	03253000	2015-03-24 06:15	EDT	4.72	P
USGS	03253000	2015-03-24 06:30	EDT	4.72	P
USGS	03253000	2015-03-24 06:45	EDT	4.73	P
USGS	03253000	2015-03-24 07:00	EDT	4.72	P
USGS	03253000	2015-03-24 07:15	EDT	4.71	P
USGS	03253000	2015-03-24 07:30	EDT	4.72	P
USGS	03253000	2015-03-24 07:45	EDT	4.71	P
USGS	03253000	2015-03-24 08:00	EDT	4.71	P
USGS	03253000	2015-03-24 08:15	EDT	4.70	P
USGS	03253000	2015-03-24 08:30	EDT	4.71	P
USGS	03253000	2015-03-24 08:45	EDT	4.70	P
USGS	03253000	2015-03-24 09:00	EDT	4.70	P
USGS	03253000	2015-03-24 09:15	EDT	4.70	P
USGS	03253000	2015-03-24 09:30	EDT	4.70	P
USGS	03253000	2015-03-24 09:45	EDT	4.69	P
USGS	03253000	2015-03-24 10:00	EDT	4.69	P
USGS	03253000	2015-03-24 10:15	EDT	4.69	P
USGS	03253000	2015-03-24 10:30	EDT	4.69	P
USGS	03253000	2015-03-24 10:45	EDT	4.68	P
USGS	03253000	2015-03-24 11:00	EDT	4.68	P
USGS	03253000	2015-03-24 11:15	EDT	4.68	P
USGS	03253000	2015-03-24 11:30	EDT	4.68	P
USGS	03253000	2015-03-24 11:45	EDT	4.68	P
USGS	03253000	2015-03-24 12:00	EDT	4.68	P
USGS	03253000	2015-03-24 12:15	EDT	4.68	P
USGS	03253000	2015-03-24 12:30	EDT	4.67	P
USGS	03253000	2015-03-24 12:45	EDT	4.67	P
USGS	03253000	2015-03-24 13:00	EDT	4.67	P
USGS	03253000	2015-03-24 13:15	EDT	4.67	P
USGS	03253000	2015-03-24 13:30	EDT	4.67	P
USGS	03253000	2015-03-24 13:45	EDT	4.67	P
USGS	03253000	2015-03-24 14:00	EDT	4.66	P
USGS	03253000	2015-03-24 14:15	EDT	4.66	P
USGS	03253000	2015-03-24 14:30	EDT	4.65	P
USGS	03253000	2015-03-24 14:45	EDT	4.66	P
USGS	03253000	2015-03-24 15:00	EDT	4.64	P
USGS	03253000	2015-03-24 15:15	EDT	4.65	P
USGS	03253000	2015-03-24 15:30	EDT	4.64	P
USGS	03253000	2015-03-24 15:45	EDT	4.65	P
USGS	03253000	2015-03-24 16:00	EDT	4.65	P
USGS	03253000	2015-03-24 16:15	EDT	4.64	P
USGS	03253000	2015-03-24 16:30	EDT	4.65	P
USGS	03253000	2015-03-24 16:45	EDT	4.64	P
USGS	03253000	2015-03-24 17:00	EDT	4.65	P
USGS	03253000	2015-03-24 17:15	EDT	4.65	P
USGS	03253000	2015-03-24 17:30	EDT	4.63	P
USGS	03253000	2015-03-24 17:45	EDT	4.64	P
USGS	03253000	2015-03-24 18:00	EDT	4.65	P
USGS	03253000	2015-03-24 18:15	EDT	4.64	P
USGS	03253000	2015-03-24 18:30	EDT	4.64	P
USGS	03253000	2015-03-24 18:45	EDT	4.64	P
USGS	03253000	2015-03-24 19:00	EDT	4.64	P
USGS	03253000	2015-03-24 19:15	EDT	4.63	P
USGS	03253000	2015-03-24 19:30	EDT	4.63	P
USGS	03253000	2015-03-24 19:45	EDT	4.63	P
USGS	03253000	2015-03-24 20:00	EDT	4.63	P
USGS	03253000	2015-03-24 20:15	EDT	4.63	P
USGS	03253000	2015-03-24 20:30	EDT	4.63	P
USGS	03253000	2015-03-24 20:45	EDT	4.62	P
USGS	03253000	2015-03-24 21:00	EDT	4.63	P
USGS	03253000	2015-03-24 21:15	EDT	4.63	P
USGS	03253000	2015-03-24 21:30	EDT	4.62	P
USGS	03253000	2015-03-24 21:45	EDT	4.62	P
USGS	03253000	2015-03-24 22:00	EDT	4.62	P
USGS	03253000	2015-03-24 22:15	EDT	4.62	P
USGS	03253000	2015-03-24 22:30	EDT	4.61	P
USGS	03253000	2015-03-24 22:45	EDT	4.62	P
USGS	03253000	2015-03-24 23:00	EDT	4.61	P
USGS	03253000	2015-03-24 23:15	EDT	4.61	P
USGS	03253000	2015-03-24 23:30	EDT	4.62	P
USGS	03253000	2015-03-24 23:45	EDT	4.61	P
USGS	03253000	2015-03-25 00:00	EDT	4.62	P
USGS	03253000	2015-03-25 00:15	EDT	4.61	P
USGS	03253000	2015-03-25 00:30	EDT	4.61	P
USGS	03253000	2015-03-25 00:45	EDT	4.62	P
USGS	03253000	2015-03-25 01:00	EDT	4.62	P
USGS	03253000	2015-03-25 01:15	EDT	4.62	P
USGS	03253000	2015-03-25 01:30	EDT	4.62	P
USGS	03253000	2015-03-25 01:45	EDT	4.61	P
USGS	03253000	2015-03-25 02:00	EDT	4.61	P
USGS	03253000	2015-03-25 02:15	EDT	4.61	P
USGS	03253000	2015-03-25 02:30	EDT	4.61	P
USGS	03253000	2015-03-25 02:45	EDT	4.61	P
USGS	03253000	2015-03-25 03:00	EDT	4.60	P
USGS	03253000	2015-03-25 03:15	EDT	4.60	P
USGS	03253000	2015-03-25 03:30	EDT	4.60	P
USGS	03253000	2015-03-25 03:45	EDT	4.59	P
USGS	03253000	2015-03-25 04:00	EDT	4.60	P
USGS	03253000	2015-03-25 04:15	EDT	4.59	P
USGS	03253000	2015-03-25 04:30	EDT	4.59	P
USGS	03253000	2015-03-25 04:45	EDT	4.60	P
USGS	03253000	2015-03-25 05:00	EDT	4.59	P
USGS	03253000	2015-03-25 05:15	EDT	4.58	P
USGS	03253000	2015-03-25 05:30	EDT	4.59	P
USGS	03253000	2015-03-25 05:45	EDT	4.59	P
USGS	03253000	2015-03-25 06:00	EDT	4.58	P
USGS	03253000	2015-03-25 06:15	EDT	4.58	P
USGS	03253000	2015-03-25 06:30	EDT	4.60	P
USGS	03253000	2015-03-25 06:45	EDT	4.59	P
USGS	03253000	2015-03-25 07:00	EDT	4.58	P
USGS	03253000	2015-03-25 07:15	EDT	4.59	P
USGS	03253000	2015-03-25 07:30	EDT	4.60	P
USGS	03253000	2015-03-25 07:45	EDT	4.58	P
USGS	03253000	2015-03-25 08:00	EDT	4.59	P
USGS	03253000	2015-03-25 08:15	EDT	4.59	P
USGS	03253000	2015-03-25 08:30	EDT	4.58	P
USGS	03253000	2015-03-25 08:45	EDT	4.58	P
USGS	03253000	2015-03-25 09:00	EDT	4.59	P
USGS	03253000	2015-03-25 09:15	EDT	4.58	P
USGS	03253000	2015-03-25 09:30	EDT	4.58	P
USGS	03253000	2015-03-25 09:45	EDT	4.57	P
USGS	03253000	2015-03-25 10:00	EDT	4.57	P
USGS	03253000	2015-03-25 10:15	EDT	4.58	P
USGS	03253000	2015-03-25 10:30	EDT	4.58	P
USGS	03253000	2015-03-25 10:45	EDT	4.57	P
USGS	03253000	2015-03-25 11:00	EDT	4.57	P
